id,video_dir,video_name,class,split
0002356,INCLUDE/Days_and_Time/71. Friday/MVI_5465.MOV,MVI_5465.MOV,friday,train
0002357,INCLUDE/Days_and_Time/83. Afternoon/MVI_4658.MOV,MVI_4658.MOV,afternoon,train
0002358,INCLUDE/Days_and_Time/83. Afternoon/MVI_9191.MP4,MVI_9191.MP4,afternoon,train
0002359,INCLUDE/Days_and_Time/83. Afternoon/MVI_9193.MP4,MVI_9193.MP4,afternoon,train
0002360,INCLUDE/Days_and_Time/83. Afternoon/MVI_9192.MP4,MVI_9192.MP4,afternoon,train
0002361,INCLUDE/Days_and_Time/83. Afternoon/MVI_5065.MOV,MVI_5065.MOV,afternoon,train
0002362,INCLUDE/Days_and_Time/83. Afternoon/MVI_5064.MOV,MVI_5064.MOV,afternoon,train
0002363,INCLUDE/Days_and_Time/83. Afternoon/MVI_5511.MOV,MVI_5511.MOV,afternoon,train
0002364,INCLUDE/Days_and_Time/83. Afternoon/MVI_5063.MOV,MVI_5063.MOV,afternoon,train
0002365,INCLUDE/Days_and_Time/83. Afternoon/MVI_5513.MOV,MVI_5513.MOV,afternoon,val
0002366,INCLUDE/Days_and_Time/83. Afternoon/MVI_5512.MOV,MVI_5512.MOV,afternoon,train
0002367,INCLUDE/Days_and_Time/83. Afternoon/MVI_4657.MOV,MVI_4657.MOV,afternoon,train
0002368,INCLUDE/Days_and_Time/83. Afternoon/MVI_4656.MOV,MVI_4656.MOV,afternoon,train
0002369,INCLUDE/Days_and_Time/83. Afternoon/MVI_4655.MOV,MVI_4655.MOV,afternoon,val
0002370,INCLUDE/Days_and_Time/85. Night/MVI_4663.MOV,MVI_4663.MOV,night,train
0002371,INCLUDE/Days_and_Time/85. Night/MVI_4664.MOV,MVI_4664.MOV,night,val
0002372,INCLUDE/Days_and_Time/85. Night/MVI_4665.MOV,MVI_4665.MOV,night,train
0002373,INCLUDE/Days_and_Time/85. Night/MVI_5523.MOV,MVI_5523.MOV,night,train
0002374,INCLUDE/Days_and_Time/85. Night/MVI_5522.MOV,MVI_5522.MOV,night,train
0002375,INCLUDE/Days_and_Time/85. Night/MVI_5520.MOV,MVI_5520.MOV,night,val
0002376,INCLUDE/Days_and_Time/85. Night/MVI_5521.MOV,MVI_5521.MOV,night,train
0002377,INCLUDE/Days_and_Time/85. Night/MVI_9197.MP4,MVI_9197.MP4,night,train
0002378,INCLUDE/Days_and_Time/85. Night/MVI_9199.MP4,MVI_9199.MP4,night,train
0002379,INCLUDE/Days_and_Time/85. Night/MVI_5073.MOV,MVI_5073.MOV,night,train
0002380,INCLUDE/Days_and_Time/85. Night/MVI_9198.MP4,MVI_9198.MP4,night,train
0002381,INCLUDE/Days_and_Time/85. Night/MVI_5074.MOV,MVI_5074.MOV,night,train
0002382,INCLUDE/Days_and_Time/85. Night/MVI_9200.MP4,MVI_9200.MP4,night,train
0002383,INCLUDE/Days_and_Time/85. Night/MVI_5076.MOV,MVI_5076.MOV,night,train
0002384,INCLUDE/Days_and_Time/73. Today/MVI_5031.MOV,MVI_5031.MOV,today,train
0002385,INCLUDE/Days_and_Time/73. Today/MVI_5033.MOV,MVI_5033.MOV,today,train
0002386,INCLUDE/Days_and_Time/73. Today/MVI_5032.MOV,MVI_5032.MOV,today,train
0002387,INCLUDE/Days_and_Time/73. Today/MVI_4615.MOV,MVI_4615.MOV,today,val
0002388,INCLUDE/Days_and_Time/73. Today/MVI_4617.MOV,MVI_4617.MOV,today,train
0002389,INCLUDE/Days_and_Time/73. Today/MVI_5470.MOV,MVI_5470.MOV,today,train
0002390,INCLUDE/Days_and_Time/73. Today/MVI_9160.MP4,MVI_9160.MP4,today,train
0002391,INCLUDE/Days_and_Time/73. Today/MVI_9161.MP4,MVI_9161.MP4,today,train
0002392,INCLUDE/Days_and_Time/73. Today/MVI_5471.MOV,MVI_5471.MOV,today,train
0002393,INCLUDE/Days_and_Time/73. Today/MVI_5473.MOV,MVI_5473.MOV,today,train
0002394,INCLUDE/Days_and_Time/73. Today/MVI_4618.MOV,MVI_4618.MOV,today,val
0002395,INCLUDE/Days_and_Time/73. Today/MVI_9162.MP4,MVI_9162.MP4,today,train
0002396,INCLUDE/Days_and_Time/73. Today/MVI_5472.MOV,MVI_5472.MOV,today,train
0002397,INCLUDE/Days_and_Time/67. Monday/MVI_5009.MOV,MVI_5009.MOV,monday,train
0002398,INCLUDE/Days_and_Time/67. Monday/MVI_9144.MP4,MVI_9144.MP4,monday,train
0002399,INCLUDE/Days_and_Time/67. Monday/MVI_5446.MOV,MVI_5446.MOV,monday,train
0002400,INCLUDE/Days_and_Time/67. Monday/MVI_9142.MP4,MVI_9142.MP4,monday,train
0002401,INCLUDE/Days_and_Time/67. Monday/MVI_9143.MP4,MVI_9143.MP4,monday,train
0002402,INCLUDE/Days_and_Time/67. Monday/MVI_5447.MOV,MVI_5447.MOV,monday,train
0002403,INCLUDE/Days_and_Time/67. Monday/MVI_5449.MOV,MVI_5449.MOV,monday,train
0002404,INCLUDE/Days_and_Time/67. Monday/MVI_5448.MOV,MVI_5448.MOV,monday,val
0002405,INCLUDE/Days_and_Time/67. Monday/MVI_4593.MOV,MVI_4593.MOV,monday,train
0002406,INCLUDE/Days_and_Time/67. Monday/MVI_4592.MOV,MVI_4592.MOV,monday,train
0002407,INCLUDE/Days_and_Time/67. Monday/MVI_4591.MOV,MVI_4591.MOV,monday,val
0002408,INCLUDE/Days_and_Time/67. Monday/MVI_5011.MOV,MVI_5011.MOV,monday,train
0002409,INCLUDE/Days_and_Time/67. Monday/MVI_5010.MOV,MVI_5010.MOV,monday,train
0002410,INCLUDE/Days_and_Time/76. Week/MVI_4629.MOV,MVI_4629.MOV,week,train
0002411,INCLUDE/Days_and_Time/76. Week/MVI_4628.MOV,MVI_4628.MOV,week,val
0002412,INCLUDE/Days_and_Time/76. Week/MVI_5482.MOV,MVI_5482.MOV,week,train
0002413,INCLUDE/Days_and_Time/76. Week/MVI_9169.MP4,MVI_9169.MP4,week,train
0002414,INCLUDE/Days_and_Time/76. Week/MVI_5486.MOV,MVI_5486.MOV,week,train
0002415,INCLUDE/Days_and_Time/76. Week/MVI_5041.MOV,MVI_5041.MOV,week,train
0002416,INCLUDE/Days_and_Time/76. Week/MVI_5485.MOV,MVI_5485.MOV,week,val
0002417,INCLUDE/Days_and_Time/76. Week/MVI_5042.MOV,MVI_5042.MOV,week,train
0002418,INCLUDE/Days_and_Time/76. Week/MVI_5043.MOV,MVI_5043.MOV,week,train
0002419,INCLUDE/Days_and_Time/76. Week/MVI_9171.MP4,MVI_9171.MP4,week,train
0002420,INCLUDE/Days_and_Time/76. Week/MVI_9170.MP4,MVI_9170.MP4,week,train
0002421,INCLUDE/Days_and_Time/76. Week/MVI_4627.MOV,MVI_4627.MOV,week,train
0002422,INCLUDE/Days_and_Time/76. Week/MVI_4630.MOV,MVI_4630.MOV,week,train
0002423,INCLUDE/Days_and_Time/79. Hour/MVI_5052.MOV,MVI_5052.MOV,hour,val
0002424,INCLUDE/Days_and_Time/79. Hour/MVI_5495.MOV,MVI_5495.MOV,hour,train
0002425,INCLUDE/Days_and_Time/79. Hour/MVI_5497.MOV,MVI_5497.MOV,hour,train
0002426,INCLUDE/Days_and_Time/79. Hour/MVI_5050.MOV,MVI_5050.MOV,hour,train
0002427,INCLUDE/Days_and_Time/79. Hour/MVI_5051.MOV,MVI_5051.MOV,hour,train
0002428,INCLUDE/Days_and_Time/79. Hour/MVI_9179.MP4,MVI_9179.MP4,hour,train
0002429,INCLUDE/Days_and_Time/79. Hour/MVI_5496.MOV,MVI_5496.MOV,hour,train
0002430,INCLUDE/Days_and_Time/79. Hour/MVI_9181.MP4,MVI_9181.MP4,hour,train
0002431,INCLUDE/Days_and_Time/79. Hour/MVI_9180.MP4,MVI_9180.MP4,hour,train
0002432,INCLUDE/Days_and_Time/79. Hour/MVI_5498.MOV,MVI_5498.MOV,hour,train
0002433,INCLUDE/Days_and_Time/79. Hour/MVI_4642.MOV,MVI_4642.MOV,hour,val
0002434,INCLUDE/Days_and_Time/79. Hour/MVI_4640.MOV,MVI_4640.MOV,hour,train
0002435,INCLUDE/Days_and_Time/79. Hour/MVI_4641.MOV,MVI_4641.MOV,hour,train
0002436,INCLUDE/Days_and_Time/72. Saturday/MVI_5030.MOV,MVI_5030.MOV,saturday,train
0002437,INCLUDE/Days_and_Time/72. Saturday/MVI_5027.MOV,MVI_5027.MOV,saturday,train
0002438,INCLUDE/Days_and_Time/72. Saturday/MVI_4614.MOV,MVI_4614.MOV,saturday,val
0002439,INCLUDE/Days_and_Time/72. Saturday/MVI_5468.MOV,MVI_5468.MOV,saturday,train
0002440,INCLUDE/Days_and_Time/72. Saturday/MVI_5469.MOV,MVI_5469.MOV,saturday,train
0002441,INCLUDE/Days_and_Time/72. Saturday/MVI_4613.MOV,MVI_4613.MOV,saturday,train
0002442,INCLUDE/Days_and_Time/72. Saturday/MVI_4612.MOV,MVI_4612.MOV,saturday,train
0002443,INCLUDE/Days_and_Time/72. Saturday/MVI_4611.MOV,MVI_4611.MOV,saturday,train
0002444,INCLUDE/Days_and_Time/72. Saturday/MVI_9157.MP4,MVI_9157.MP4,saturday,train
0002445,INCLUDE/Days_and_Time/72. Saturday/MVI_9159.MP4,MVI_9159.MP4,saturday,train
0002446,INCLUDE/Days_and_Time/72. Saturday/MVI_5467.MOV,MVI_5467.MOV,saturday,train
0002447,INCLUDE/Days_and_Time/72. Saturday/MVI_5466.MOV,MVI_5466.MOV,saturday,val
0002448,INCLUDE/Days_and_Time/72. Saturday/MVI_5028.MOV,MVI_5028.MOV,saturday,train
0002449,INCLUDE/Days_and_Time/75. Yesterday/MVI_5037.MOV,MVI_5037.MOV,yesterday,train
0002450,INCLUDE/Days_and_Time/75. Yesterday/MVI_5480.MOV,MVI_5480.MOV,yesterday,train
0002451,INCLUDE/Days_and_Time/75. Yesterday/MVI_5481.MOV,MVI_5481.MOV,yesterday,val
0002452,INCLUDE/Days_and_Time/75. Yesterday/MVI_5479.MOV,MVI_5479.MOV,yesterday,train
0002453,INCLUDE/Days_and_Time/75. Yesterday/MVI_5040.MOV,MVI_5040.MOV,yesterday,train
0002454,INCLUDE/Days_and_Time/75. Yesterday/MVI_9168.MP4,MVI_9168.MP4,yesterday,train
0002455,INCLUDE/Days_and_Time/75. Yesterday/MVI_5478.MOV,MVI_5478.MOV,yesterday,train
0002456,INCLUDE/Days_and_Time/75. Yesterday/MVI_9166.MP4,MVI_9166.MP4,yesterday,train
0002457,INCLUDE/Days_and_Time/75. Yesterday/MVI_9167.MP4,MVI_9167.MP4,yesterday,train
0002458,INCLUDE/Days_and_Time/75. Yesterday/MVI_4623.MOV,MVI_4623.MOV,yesterday,val
0002459,INCLUDE/Days_and_Time/75. Yesterday/MVI_4626.MOV,MVI_4626.MOV,yesterday,train
0002460,INCLUDE/Days_and_Time/75. Yesterday/MVI_4625.MOV,MVI_4625.MOV,yesterday,train
0002461,INCLUDE/Days_and_Time/75. Yesterday/MVI_5038.MOV,MVI_5038.MOV,yesterday,train
0002462,INCLUDE/Days_and_Time/86. Time/MVI_4670.MOV,MVI_4670.MOV,time,train
0002463,INCLUDE/Days_and_Time/86. Time/MVI_4667.MOV,MVI_4667.MOV,time,train
0002464,INCLUDE/Days_and_Time/86. Time/MVI_5078.MOV,MVI_5078.MOV,time,train
0002465,INCLUDE/Days_and_Time/86. Time/MVI_5079.MOV,MVI_5079.MOV,time,train
0002466,INCLUDE/Days_and_Time/86. Time/MVI_5525.MOV,MVI_5525.MOV,time,val
0002467,INCLUDE/Days_and_Time/86. Time/MVI_5524.MOV,MVI_5524.MOV,time,train
0002468,INCLUDE/Days_and_Time/86. Time/MVI_5526.MOV,MVI_5526.MOV,time,train
0002469,INCLUDE/Days_and_Time/86. Time/MVI_5527.MOV,MVI_5527.MOV,time,train
0002470,INCLUDE/Days_and_Time/86. Time/MVI_9204.MP4,MVI_9204.MP4,time,train
0002471,INCLUDE/Days_and_Time/86. Time/MVI_9203.MP4,MVI_9203.MP4,time,train
0002472,INCLUDE/Days_and_Time/86. Time/MVI_5077.MOV,MVI_5077.MOV,time,train
0002473,INCLUDE/Days_and_Time/86. Time/MVI_9201.MP4,MVI_9201.MP4,time,train
0002474,INCLUDE/Days_and_Time/86. Time/MVI_4668.MOV,MVI_4668.MOV,time,val
0002475,INCLUDE/Days_and_Time/86. Time/MVI_4669.MOV,MVI_4669.MOV,time,train
0002476,INCLUDE/Days_and_Time/81. Second/MVI_9185.MP4,MVI_9185.MP4,second,train
0002477,INCLUDE/Days_and_Time/81. Second/MVI_9187.MP4,MVI_9187.MP4,second,train
0002478,INCLUDE/Days_and_Time/81. Second/MVI_9186.MP4,MVI_9186.MP4,second,val
0002479,INCLUDE/Days_and_Time/81. Second/MVI_5056.MOV,MVI_5056.MOV,second,val
0002480,INCLUDE/Days_and_Time/81. Second/MVI_9208.MP4,MVI_9208.MP4,second,train
0002481,INCLUDE/Days_and_Time/81. Second/MVI_9209.MP4,MVI_9209.MP4,second,train
0002482,INCLUDE/Days_and_Time/81. Second/MVI_5057.MOV,MVI_5057.MOV,second,train
0002483,INCLUDE/Days_and_Time/81. Second/MVI_9210.MP4,MVI_9210.MP4,second,train
0002484,INCLUDE/Days_and_Time/81. Second/MVI_9211.MP4,MVI_9211.MP4,second,train
0002485,INCLUDE/Days_and_Time/81. Second/MVI_9212.MP4,MVI_9212.MP4,second,train
0002486,INCLUDE/Days_and_Time/81. Second/MVI_9216.MP4,MVI_9216.MP4,second,train
0002487,INCLUDE/Days_and_Time/81. Second/MVI_9215.MP4,MVI_9215.MP4,second,train
0002488,INCLUDE/Days_and_Time/81. Second/MVI_9214.MP4,MVI_9214.MP4,second,train
0002489,INCLUDE/Days_and_Time/78. Year/MVI_5494.MOV,MVI_5494.MOV,year,val
0002490,INCLUDE/Days_and_Time/78. Year/MVI_5047.MOV,MVI_5047.MOV,year,train
0002491,INCLUDE/Days_and_Time/78. Year/MVI_9178.MP4,MVI_9178.MP4,year,train
0002492,INCLUDE/Days_and_Time/78. Year/MVI_5492.MOV,MVI_5492.MOV,year,val
0002493,INCLUDE/Days_and_Time/78. Year/MVI_5493.MOV,MVI_5493.MOV,year,train
0002494,INCLUDE/Days_and_Time/78. Year/MVI_5491.MOV,MVI_5491.MOV,year,train
0002495,INCLUDE/Days_and_Time/78. Year/MVI_4638.MOV,MVI_4638.MOV,year,train
0002496,INCLUDE/Days_and_Time/78. Year/MVI_4635.MOV,MVI_4635.MOV,year,train
0002497,INCLUDE/Days_and_Time/78. Year/MVI_4637.MOV,MVI_4637.MOV,year,train
0002498,INCLUDE/Days_and_Time/78. Year/MVI_4636.MOV,MVI_4636.MOV,year,train
0002499,INCLUDE/Days_and_Time/78. Year/MVI_5048.MOV,MVI_5048.MOV,year,train
0002500,INCLUDE/Days_and_Time/78. Year/MVI_5049.MOV,MVI_5049.MOV,year,train
0002501,INCLUDE/Days_and_Time/78. Year/MVI_9175.MP4,MVI_9175.MP4,year,train
0002502,INCLUDE/Days_and_Time/78. Year/MVI_9176.MP4,MVI_9176.MP4,year,train
0002503,INCLUDE/Days_and_Time/77. Month/MVI_5046.MOV,MVI_5046.MOV,month,train
0002504,INCLUDE/Days_and_Time/77. Month/MVI_5044.MOV,MVI_5044.MOV,month,train
0002505,INCLUDE/Days_and_Time/77. Month/MVI_5045.MOV,MVI_5045.MOV,month,val
0002506,INCLUDE/Days_and_Time/77. Month/MVI_5490.MOV,MVI_5490.MOV,month,train
0002507,INCLUDE/Days_and_Time/77. Month/MVI_9172.MP4,MVI_9172.MP4,month,train
0002508,INCLUDE/Days_and_Time/77. Month/MVI_5489.MOV,MVI_5489.MOV,month,train
0002509,INCLUDE/Days_and_Time/77. Month/MVI_4634.MOV,MVI_4634.MOV,month,train
0002510,INCLUDE/Days_and_Time/77. Month/MVI_5488.MOV,MVI_5488.MOV,month,train
0002511,INCLUDE/Days_and_Time/77. Month/MVI_9173.MP4,MVI_9173.MP4,month,train
0002512,INCLUDE/Days_and_Time/77. Month/MVI_9174.MP4,MVI_9174.MP4,month,train
0002513,INCLUDE/Days_and_Time/77. Month/MVI_4632.MOV,MVI_4632.MOV,month,train
0002514,INCLUDE/Days_and_Time/77. Month/MVI_4633.MOV,MVI_4633.MOV,month,train
0002515,INCLUDE/Days_and_Time/77. Month/MVI_4631.MOV,MVI_4631.MOV,month,val
0002516,INCLUDE/Days_and_Time/80. Minute/MVI_9184.MP4,MVI_9184.MP4,minute,val
0002517,INCLUDE/Days_and_Time/80. Minute/MVI_9182.MP4,MVI_9182.MP4,minute,train
0002518,INCLUDE/Days_and_Time/80. Minute/MVI_5055.MOV,MVI_5055.MOV,minute,train
0002519,INCLUDE/Days_and_Time/80. Minute/MVI_5054.MOV,MVI_5054.MOV,minute,train
0002520,INCLUDE/Days_and_Time/80. Minute/MVI_9183.MP4,MVI_9183.MP4,minute,train
0002521,INCLUDE/Days_and_Time/80. Minute/MVI_5502.MOV,MVI_5502.MOV,minute,train
0002522,INCLUDE/Days_and_Time/80. Minute/MVI_5501.MOV,MVI_5501.MOV,minute,val
0002523,INCLUDE/Days_and_Time/80. Minute/MVI_5500.MOV,MVI_5500.MOV,minute,train
0002524,INCLUDE/Days_and_Time/80. Minute/MVI_5499.MOV,MVI_5499.MOV,minute,train
0002525,INCLUDE/Days_and_Time/80. Minute/MVI_4643.MOV,MVI_4643.MOV,minute,train
0002526,INCLUDE/Days_and_Time/80. Minute/MVI_4645.MOV,MVI_4645.MOV,minute,train
0002527,INCLUDE/Days_and_Time/80. Minute/MVI_4644.MOV,MVI_4644.MOV,minute,train
0002528,INCLUDE/Days_and_Time/80. Minute/MVI_4646.MOV,MVI_4646.MOV,minute,train
0002529,INCLUDE/Days_and_Time/84. Evening/MVI_4662.MOV,MVI_4662.MOV,evening,train
0002530,INCLUDE/Days_and_Time/84. Evening/MVI_4661.MOV,MVI_4661.MOV,evening,train
0002531,INCLUDE/Days_and_Time/84. Evening/MVI_4660.MOV,MVI_4660.MOV,evening,train
0002532,INCLUDE/Days_and_Time/84. Evening/MVI_4659.MOV,MVI_4659.MOV,evening,val
0002533,INCLUDE/Days_and_Time/84. Evening/MVI_9196.MP4,MVI_9196.MP4,evening,val
0002534,INCLUDE/Days_and_Time/84. Evening/MVI_5519.MOV,MVI_5519.MOV,evening,train
0002535,INCLUDE/Days_and_Time/84. Evening/MVI_5518.MOV,MVI_5518.MOV,evening,train
0002536,INCLUDE/Days_and_Time/84. Evening/MVI_9195.MP4,MVI_9195.MP4,evening,train
0002537,INCLUDE/Days_and_Time/84. Evening/MVI_9194.MP4,MVI_9194.MP4,evening,train
0002538,INCLUDE/Days_and_Time/84. Evening/MVI_5517.MOV,MVI_5517.MOV,evening,train
0002539,INCLUDE/Days_and_Time/84. Evening/MVI_5071.MOV,MVI_5071.MOV,evening,train
0002540,INCLUDE/Days_and_Time/84. Evening/MVI_5515.MOV,MVI_5515.MOV,evening,train
0002541,INCLUDE/Days_and_Time/84. Evening/MVI_5070.MOV,MVI_5070.MOV,evening,train
0002542,INCLUDE/Animals/2. Cat/MVI_8562.MP4,MVI_8562.MP4,cat,train
0002543,INCLUDE/Animals/2. Cat/MVI_3090.MOV,MVI_3090.MOV,cat,train
0002544,INCLUDE/Animals/2. Cat/MVI_2982.MOV,MVI_2982.MOV,cat,train
0002545,INCLUDE/Animals/2. Cat/MVI_2983.MOV,MVI_2983.MOV,cat,train
0002546,INCLUDE/Animals/2. Cat/MVI_3033.MOV,MVI_3033.MOV,cat,train
0002547,INCLUDE/Animals/2. Cat/MVI_3031.MOV,MVI_3031.MOV,cat,train
0002548,INCLUDE/Animals/2. Cat/MVI_4149.MOV,MVI_4149.MOV,cat,train
0002549,INCLUDE/Animals/2. Cat/MVI_3007.MOV,MVI_3007.MOV,cat,val
0002550,INCLUDE/Animals/2. Cat/MVI_3006.MOV,MVI_3006.MOV,cat,train
0002551,INCLUDE/Animals/2. Cat/MVI_4151.MOV,MVI_4151.MOV,cat,train
0002552,INCLUDE/Animals/2. Cat/MVI_4150.MOV,MVI_4150.MOV,cat,val
0002553,INCLUDE/Animals/2. Cat/MVI_3005.MOV,MVI_3005.MOV,cat,train
0002554,INCLUDE/Animals/2. Cat/MVI_3065.MOV,MVI_3065.MOV,cat,train
0002555,INCLUDE/Animals/2. Cat/MVI_3089.MOV,MVI_3089.MOV,cat,train
0002556,INCLUDE/Animals/2. Cat/MVI_3088.MOV,MVI_3088.MOV,cat,train
0002557,INCLUDE/Animals/2. Cat/MVI_3063.MOV,MVI_3063.MOV,cat,train
0002558,INCLUDE/Animals/7. Horse/MVI_3079.MOV,MVI_3079.MOV,horse,train
0002559,INCLUDE/Animals/7. Horse/MVI_8574.MP4,MVI_8574.MP4,horse,train
0002560,INCLUDE/Animals/7. Horse/MVI_8575.MP4,MVI_8575.MP4,horse,val
0002561,INCLUDE/Animals/7. Horse/MVI_3053.MOV,MVI_3053.MOV,horse,train
0002562,INCLUDE/Animals/7. Horse/MVI_3080.MOV,MVI_3080.MOV,horse,train
0002563,INCLUDE/Animals/7. Horse/MVI_3081.MOV,MVI_3081.MOV,horse,train
0002564,INCLUDE/Animals/7. Horse/MVI_3054.MOV,MVI_3054.MOV,horse,train
0002565,INCLUDE/Animals/7. Horse/MVI_2997.MOV,MVI_2997.MOV,horse,train
0002566,INCLUDE/Animals/7. Horse/MVI_3055.MOV,MVI_3055.MOV,horse,val
0002567,INCLUDE/Animals/7. Horse/MVI_4166.MOV,MVI_4166.MOV,horse,train
0002568,INCLUDE/Animals/7. Horse/MVI_4164.MOV,MVI_4164.MOV,horse,train
0002569,INCLUDE/Animals/7. Horse/MVI_4165.MOV,MVI_4165.MOV,horse,train
0002570,INCLUDE/Animals/7. Horse/MVI_3022.MOV,MVI_3022.MOV,horse,train
0002571,INCLUDE/Animals/7. Horse/MVI_3105.MOV,MVI_3105.MOV,horse,train
0002572,INCLUDE/Animals/7. Horse/MVI_2998.MOV,MVI_2998.MOV,horse,train
0002573,INCLUDE/Animals/7. Horse/MVI_3103.MOV,MVI_3103.MOV,horse,train
0002574,INCLUDE/Animals/6. Mouse/MVI_2993.MOV,MVI_2993.MOV,mouse,train
0002575,INCLUDE/Animals/6. Mouse/MVI_3052.MOV,MVI_3052.MOV,mouse,train
0002576,INCLUDE/Animals/6. Mouse/MVI_8572.MP4,MVI_8572.MP4,mouse,train
0002577,INCLUDE/Animals/6. Mouse/MVI_2995.MOV,MVI_2995.MOV,mouse,train
0002578,INCLUDE/Animals/6. Mouse/MVI_2994.MOV,MVI_2994.MOV,mouse,train
0002579,INCLUDE/Animals/6. Mouse/MVI_8571.MP4,MVI_8571.MP4,mouse,train
0002580,INCLUDE/Animals/6. Mouse/MVI_3019.MOV,MVI_3019.MOV,mouse,train
0002581,INCLUDE/Animals/6. Mouse/MVI_3018.MOV,MVI_3018.MOV,mouse,val
0002582,INCLUDE/Animals/6. Mouse/MVI_3020.MOV,MVI_3020.MOV,mouse,train
0002583,INCLUDE/Animals/6. Mouse/MVI_4161.MOV,MVI_4161.MOV,mouse,train
0002584,INCLUDE/Animals/6. Mouse/MVI_4162.MOV,MVI_4162.MOV,mouse,train
0002585,INCLUDE/Animals/6. Mouse/MVI_4163.MOV,MVI_4163.MOV,mouse,train
0002586,INCLUDE/Animals/6. Mouse/MVI_3076.MOV,MVI_3076.MOV,mouse,train
0002587,INCLUDE/Animals/6. Mouse/MVI_3102.MOV,MVI_3102.MOV,mouse,val
0002588,INCLUDE/Animals/6. Mouse/MVI_3077.MOV,MVI_3077.MOV,mouse,train
0002589,INCLUDE/Animals/6. Mouse/MVI_3100.MOV,MVI_3100.MOV,mouse,train
0002590,INCLUDE/Animals/1. Dog/MVI_3086.MOV,MVI_3086.MOV,dog,train
0002591,INCLUDE/Animals/1. Dog/MVI_2979.MOV,MVI_2979.MOV,dog,train
0002592,INCLUDE/Animals/1. Dog/MVI_3087.MOV,MVI_3087.MOV,dog,train
0002593,INCLUDE/Animals/1. Dog/MVI_2980.MOV,MVI_2980.MOV,dog,train
0002594,INCLUDE/Animals/1. Dog/MVI_3030.MOV,MVI_3030.MOV,dog,val
0002595,INCLUDE/Animals/1. Dog/MVI_4148.MOV,MVI_4148.MOV,dog,train
0002596,INCLUDE/Animals/1. Dog/MVI_4146.MOV,MVI_4146.MOV,dog,train
0002597,INCLUDE/Animals/1. Dog/MVI_4147.MOV,MVI_4147.MOV,dog,train
0002598,INCLUDE/Animals/1. Dog/MVI_3004.MOV,MVI_3004.MOV,dog,train
0002599,INCLUDE/Animals/1. Dog/MVI_3029.MOV,MVI_3029.MOV,dog,train
0002600,INCLUDE/Animals/1. Dog/MVI_3028.MOV,MVI_3028.MOV,dog,val
0002601,INCLUDE/Animals/1. Dog/MVI_3002.MOV,MVI_3002.MOV,dog,train
0002602,INCLUDE/Animals/1. Dog/MVI_3003.MOV,MVI_3003.MOV,dog,train
0002603,INCLUDE/Animals/1. Dog/MVI_3059.MOV,MVI_3059.MOV,dog,train
0002604,INCLUDE/Animals/1. Dog/MVI_3061.MOV,MVI_3061.MOV,dog,train
0002605,INCLUDE/Animals/1. Dog/MVI_3060.MOV,MVI_3060.MOV,dog,train
0002606,INCLUDE/Animals/3. Fish/MVI_2986.MOV,MVI_2986.MOV,fish,val
0002607,INCLUDE/Animals/3. Fish/MVI_3093.MOV,MVI_3093.MOV,fish,train
0002608,INCLUDE/Animals/3. Fish/MVI_3091.MOV,MVI_3091.MOV,fish,train
0002609,INCLUDE/Animals/3. Fish/MVI_2984.MOV,MVI_2984.MOV,fish,train
0002610,INCLUDE/Animals/3. Fish/MVI_8566.MP4,MVI_8566.MP4,fish,train
0002611,INCLUDE/Animals/3. Fish/MVI_8565.MP4,MVI_8565.MP4,fish,train
0002612,INCLUDE/Animals/3. Fish/MVI_3069.MOV,MVI_3069.MOV,fish,train
0002613,INCLUDE/Animals/3. Fish/MVI_3008.MOV,MVI_3008.MOV,fish,train
0002614,INCLUDE/Animals/3. Fish/MVI_3034.MOV,MVI_3034.MOV,fish,train
0002615,INCLUDE/Animals/3. Fish/MVI_3009.MOV,MVI_3009.MOV,fish,train
0002616,INCLUDE/Animals/3. Fish/MVI_3036.MOV,MVI_3036.MOV,fish,train
0002617,INCLUDE/Animals/3. Fish/MVI_4152.MOV,MVI_4152.MOV,fish,val
0002618,INCLUDE/Animals/3. Fish/MVI_4153.MOV,MVI_4153.MOV,fish,train
0002619,INCLUDE/Animals/3. Fish/MVI_3010.MOV,MVI_3010.MOV,fish,train
0002620,INCLUDE/Animals/3. Fish/MVI_4154.MOV,MVI_4154.MOV,fish,train
0002621,INCLUDE/Animals/3. Fish/MVI_3067.MOV,MVI_3067.MOV,fish,train
0002622,INCLUDE/Animals/4. Bird/MVI_2987.MOV,MVI_2987.MOV,bird,val
0002623,INCLUDE/Animals/4. Bird/MVI_3095.MOV,MVI_3095.MOV,bird,train
0002624,INCLUDE/Animals/4. Bird/MVI_8567.MP4,MVI_8567.MP4,bird,train
0002625,INCLUDE/Animals/4. Bird/MVI_3040.MOV,MVI_3040.MOV,bird,train
0002626,INCLUDE/Animals/4. Bird/MVI_3096.MOV,MVI_3096.MOV,bird,train
0002627,INCLUDE/Animals/4. Bird/MVI_3037.MOV,MVI_3037.MOV,bird,val
0002628,INCLUDE/Animals/4. Bird/MVI_3012.MOV,MVI_3012.MOV,bird,train
0002629,INCLUDE/Animals/4. Bird/Extra/MVI_3045.MOV,MVI_3045.MOV,bird,train
0002630,INCLUDE/Animals/4. Bird/Extra/MVI_3044.MOV,MVI_3044.MOV,bird,train
0002631,INCLUDE/Animals/4. Bird/Extra/MVI_3043.MOV,MVI_3043.MOV,bird,train
